timestamp,type,critical,warn,good
2025-07-03T18:40:03.564099,SEVEN_MCS,0,0,1533
2025-07-03T18:45:04.028674,SEVEN_MCS,0,0,1533
2025-07-03T18:50:03.299817,SEVEN_MCS,0,0,1533
2025-07-03T18:55:04.159072,SEVEN_MCS,0,0,1533
2025-07-03T19:00:03.623927,SEVEN_MCS,0,0,1533
2025-07-03T19:05:03.978041,SEVEN_MCS,0,0,1533
2025-07-03T19:10:03.546400,SEVEN_MCS,0,0,1533
2025-07-03T19:15:03.913132,SEVEN_MCS,0,0,1533
2025-07-03T19:20:03.908141,SEVEN_MCS,0,0,1533
2025-07-03T19:25:04.306337,SEVEN_MCS,0,0,1533
2025-07-03T19:30:03.893852,SEVEN_MCS,0,0,1533
2025-07-03T19:35:03.381111,SEVEN_MCS,0,0,1533
2025-07-03T19:40:03.870141,SEVEN_MCS,0,0,1533
2025-07-03T19:45:03.500073,SEVEN_MCS,0,0,1533
2025-07-03T19:50:03.970198,SEVEN_MCS,0,0,1533
2025-07-03T19:55:03.365342,SEVEN_MCS,0,0,1533
2025-07-03T20:00:03.460411,SEVEN_MCS,0,0,1533
2025-07-03T20:05:03.569461,SEVEN_MCS,0,0,1533
2025-07-03T20:10:04.154042,SEVEN_MCS,0,0,1533
2025-07-03T20:15:03.646821,SEVEN_MCS,0,0,1533
2025-07-03T20:20:04.083872,SEVEN_MCS,0,0,1533
2025-07-03T20:25:03.383339,SEVEN_MCS,0,0,1533
2025-07-03T20:30:04.243460,SEVEN_MCS,0,0,1533
2025-07-03T20:35:03.624597,SEVEN_MCS,0,0,1533
2025-07-03T20:40:03.300821,SEVEN_MCS,0,0,1533
2025-07-03T20:45:03.863365,SEVEN_MCS,0,0,1533
2025-07-03T20:50:03.183480,SEVEN_MCS,0,0,1533
2025-07-03T20:55:03.640132,SEVEN_MCS,0,0,1533
2025-07-03T21:00:04.233496,SEVEN_MCS,0,0,1533
2025-07-03T21:05:03.512326,SEVEN_MCS,0,0,1533
2025-07-03T21:10:04.148187,SEVEN_MCS,0,0,1533
2025-07-03T21:15:03.678342,SEVEN_MCS,0,0,1533
2025-07-03T21:20:04.089843,SEVEN_MCS,0,0,1533
2025-07-03T21:25:03.428418,SEVEN_MCS,0,0,1533
2025-07-03T21:30:04.088895,SEVEN_MCS,0,0,1533
2025-07-03T21:35:03.619578,SEVEN_MCS,0,0,1533
2025-07-03T21:40:03.945843,SEVEN_MCS,0,0,1533
2025-07-03T21:45:03.589391,SEVEN_MCS,0,0,1533
2025-07-03T21:50:04.099034,SEVEN_MCS,0,0,1533
2025-07-03T21:55:03.417151,SEVEN_MCS,0,0,1533
2025-07-03T22:00:04.198982,SEVEN_MCS,0,0,1533
2025-07-03T22:05:03.858879,SEVEN_MCS,0,0,1533
2025-07-03T22:10:04.358683,SEVEN_MCS,0,0,1533
2025-07-03T22:15:03.651941,SEVEN_MCS,0,0,1533
2025-07-03T22:20:04.359323,SEVEN_MCS,0,0,1533
2025-07-03T22:25:03.562408,SEVEN_MCS,0,0,1533
2025-07-03T22:30:04.520697,SEVEN_MCS,0,0,1533
2025-07-03T22:35:04.018300,SEVEN_MCS,0,0,1533
2025-07-03T22:40:03.313512,SEVEN_MCS,0,0,1533
2025-07-03T22:45:04.010563,SEVEN_MCS,0,0,1533
2025-07-03T22:50:03.356671,SEVEN_MCS,0,0,1533
2025-07-03T22:55:04.023659,SEVEN_MCS,0,0,1533
2025-07-03T23:00:03.562885,SEVEN_MCS,0,0,1533
2025-07-03T23:05:04.213967,SEVEN_MCS,0,0,1533
2025-07-03T23:10:03.580358,SEVEN_MCS,0,0,1533
2025-07-03T23:15:04.186922,SEVEN_MCS,0,0,1533
2025-07-03T23:20:03.787015,SEVEN_MCS,0,0,1533
2025-07-03T23:25:04.241741,SEVEN_MCS,0,0,1533
2025-07-03T23:30:03.773444,SEVEN_MCS,0,0,1533
2025-07-03T23:35:03.168010,SEVEN_MCS,0,0,1533
2025-07-03T23:40:03.866520,SEVEN_MCS,0,0,1533
2025-07-03T23:45:04.262024,SEVEN_MCS,0,0,1533
2025-07-03T23:50:03.772646,SEVEN_MCS,0,0,1533
2025-07-03T23:55:04.618202,SEVEN_MCS,0,0,1533
2025-07-04T00:00:04.710769,SEVEN_MCS,0,0,1533
2025-07-04T00:05:04.282092,SEVEN_MCS,0,0,1533
2025-07-04T00:10:03.681524,SEVEN_MCS,0,0,1533
2025-07-04T00:15:04.118177,SEVEN_MCS,0,0,1533
2025-07-04T00:20:03.728230,SEVEN_MCS,0,0,1533
2025-07-04T00:25:04.203925,SEVEN_MCS,0,0,1533
2025-07-04T00:30:04.179998,SEVEN_MCS,0,0,1533
2025-07-04T00:35:03.454749,SEVEN_MCS,0,0,1533
2025-07-04T00:40:04.023789,SEVEN_MCS,0,0,1533
2025-07-04T00:45:03.581494,SEVEN_MCS,0,0,1533
2025-07-04T00:50:04.126162,SEVEN_MCS,0,0,1533
2025-07-04T00:55:03.735183,SEVEN_MCS,0,0,1533
2025-07-04T01:00:04.167261,SEVEN_MCS,0,0,1533
2025-07-04T01:05:03.550164,SEVEN_MCS,0,0,1533
2025-07-04T01:10:03.990226,SEVEN_MCS,0,0,1533
2025-07-04T01:15:03.577697,SEVEN_MCS,0,0,1533
2025-07-04T01:20:04.341916,SEVEN_MCS,0,0,1533
2025-07-04T01:25:03.973391,SEVEN_MCS,0,0,1533
2025-07-04T01:30:03.630769,SEVEN_MCS,0,0,1533
2025-07-04T01:35:04.228876,SEVEN_MCS,0,0,1533
2025-07-04T01:40:03.740063,SEVEN_MCS,0,0,1533
2025-07-04T01:45:04.099557,SEVEN_MCS,0,0,1533
2025-07-04T01:50:03.638001,SEVEN_MCS,0,0,1533
2025-07-04T01:55:04.120257,SEVEN_MCS,0,0,1533
2025-07-04T02:00:03.679276,SEVEN_MCS,0,0,1533
2025-07-04T02:05:04.222825,SEVEN_MCS,0,0,1533
2025-07-04T02:10:03.432360,SEVEN_MCS,0,0,1533
2025-07-04T02:15:04.274160,SEVEN_MCS,0,0,1533
2025-07-04T02:20:03.779393,SEVEN_MCS,0,0,1533
2025-07-04T02:25:03.903439,SEVEN_MCS,0,0,1533
2025-07-04T02:30:04.498518,SEVEN_MCS,0,0,1533
2025-07-04T02:35:03.872643,SEVEN_MCS,0,0,1533
2025-07-04T02:40:04.288910,SEVEN_MCS,0,0,1533
2025-07-04T02:45:03.603652,SEVEN_MCS,0,0,1533
2025-07-04T02:50:04.155519,SEVEN_MCS,0,0,1533
2025-07-04T02:55:03.600286,SEVEN_MCS,0,0,1533
2025-07-04T03:00:04.158483,SEVEN_MCS,0,0,1533
2025-07-04T03:05:03.578191,SEVEN_MCS,0,0,1533
2025-07-04T03:10:04.115203,SEVEN_MCS,0,0,1533
2025-07-04T03:15:03.724921,SEVEN_MCS,0,0,1533
2025-07-04T03:20:04.048890,SEVEN_MCS,0,0,1533
2025-07-04T03:25:03.453078,SEVEN_MCS,0,0,1533
2025-07-04T03:30:04.192979,SEVEN_MCS,0,0,1528
2025-07-04T03:35:03.511860,SEVEN_MCS,0,0,1533
2025-07-04T03:40:03.987749,SEVEN_MCS,0,0,1533
2025-07-04T03:45:03.467857,SEVEN_MCS,0,0,1533
2025-07-04T03:50:03.978635,SEVEN_MCS,0,0,1533
2025-07-04T03:55:03.406495,SEVEN_MCS,0,0,1533
2025-07-04T04:00:03.861310,SEVEN_MCS,0,0,1533
2025-07-04T04:05:03.479372,SEVEN_MCS,0,0,1530
2025-07-04T04:10:03.953455,SEVEN_MCS,0,0,1530
2025-07-04T04:15:03.403913,SEVEN_MCS,0,0,1530
2025-07-04T04:20:04.017003,SEVEN_MCS,0,0,1530
2025-07-04T04:25:03.441556,SEVEN_MCS,0,0,1530
2025-07-04T04:30:04.056266,SEVEN_MCS,0,0,1530
2025-07-04T04:35:05.291148,SEVEN_MCS,0,0,1530
2025-07-04T04:40:03.570806,SEVEN_MCS,0,0,1525
2025-07-04T04:45:04.143006,SEVEN_MCS,0,0,1520
2025-07-04T04:50:03.574417,SEVEN_MCS,0,0,1530
2025-07-04T04:55:03.906746,SEVEN_MCS,0,0,1530
2025-07-04T05:00:04.339167,SEVEN_MCS,0,0,1530
2025-07-04T05:05:03.668644,SEVEN_MCS,0,0,1530
2025-07-04T05:10:04.353175,SEVEN_MCS,0,0,1530
2025-07-04T05:15:03.614798,SEVEN_MCS,0,0,1530
2025-07-04T05:20:04.135161,SEVEN_MCS,0,0,1530
2025-07-04T05:25:03.584060,SEVEN_MCS,0,0,1530
2025-07-04T05:30:04.207195,SEVEN_MCS,0,0,1530
2025-07-04T05:35:03.688587,SEVEN_MCS,0,0,1530
2025-07-04T05:40:04.015911,SEVEN_MCS,0,0,1530
2025-07-04T05:45:03.440572,SEVEN_MCS,0,0,1530
2025-07-04T05:50:03.939144,SEVEN_MCS,0,0,1530
2025-07-04T05:55:03.274872,SEVEN_MCS,0,0,1530
2025-07-04T06:00:03.893536,SEVEN_MCS,0,0,1530
2025-07-04T06:05:04.138055,SEVEN_MCS,0,0,1530
2025-07-04T06:10:03.490635,SEVEN_MCS,0,0,1530
2025-07-04T06:15:04.172077,SEVEN_MCS,0,0,1530
